Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1719704584,5000,,Aggregated,0.0,0.0,1800.0,4700.0,7800.0,15000.0,32000.0,64000.0,94000.0,94000.0,94000.0,94000.0,94000.0,266,14,1800.0,10716.246826425186,109.10654196050018,94222.6035829517,26.210526315789476
1719704585,5000,,Aggregated,0.0,0.0,1800.0,4700.0,7800.0,15000.0,32000.0,64000.0,94000.0,94000.0,94000.0,94000.0,94000.0,266,14,1800.0,10716.246826425186,109.10654196050018,94222.6035829517,26.210526315789476
1719704586,5000,,Aggregated,0.0,0.0,1800.0,4700.0,7800.0,15000.0,32000.0,64000.0,94000.0,94000.0,94000.0,94000.0,94000.0,266,14,1800.0,10716.246826425186,109.10654196050018,94222.6035829517,26.210526315789476
1719704587,5000,,Aggregated,0.0,0.0,1800.0,4700.0,7800.0,15000.0,32000.0,64000.0,94000.0,94000.0,94000.0,94000.0,94000.0,266,14,1800.0,10716.246826425186,109.10654196050018,94222.6035829517,26.210526315789476
1719704588,5000,,Aggregated,0.0,0.0,1800.0,4700.0,7800.0,15000.0,32000.0,64000.0,94000.0,94000.0,94000.0,94000.0,94000.0,266,14,1800.0,10716.246826425186,109.10654196050018,94222.6035829517,26.210526315789476
1719704589,5000,,Aggregated,0.0,0.0,1800.0,4700.0,7800.0,15000.0,32000.0,64000.0,94000.0,94000.0,94000.0,94000.0,94000.0,266,14,1800.0,10716.246826425186,109.10654196050018,94222.6035829517,26.210526315789476
1719704590,5000,,Aggregated,0.0,0.0,1800.0,4700.0,7800.0,15000.0,32000.0,64000.0,94000.0,94000.0,94000.0,94000.0,94000.0,266,14,1800.0,10716.246826425186,109.10654196050018,94222.6035829517,26.210526315789476
1719704591,5000,,Aggregated,0.0,0.0,1800.0,4700.0,7800.0,15000.0,32000.0,64000.0,94000.0,94000.0,94000.0,94000.0,94000.0,266,14,1800.0,10716.246826425186,109.10654196050018,94222.6035829517,26.210526315789476
1719704592,5000,,Aggregated,0.0,0.0,1800.0,4700.0,7800.0,15000.0,32000.0,64000.0,94000.0,94000.0,94000.0,94000.0,94000.0,266,14,1800.0,10716.246826425186,109.10654196050018,94222.6035829517,26.210526315789476
1719704593,5000,,Aggregated,0.0,0.0,1800.0,4700.0,7800.0,15000.0,32000.0,64000.0,94000.0,94000.0,94000.0,94000.0,94000.0,266,14,1800.0,10716.246826425186,109.10654196050018,94222.6035829517,26.210526315789476
